2024-07-03 23:40:13.423 INFO  11248 --- [main] ElementInteractionUtils : Starting Test Suite: Login Tests
2024-07-04 17:50:03.264 INFO  6552 --- [main] ElementInteractionUtils : Starting Test: pageRedirection
2024-07-04 17:50:03.272 INFO  6552 --- [main] ElementInteractionUtils : WebDriver initialized in ElementInteractionUtils: ChromeDriver: chrome on windows (fae4871554b23d72944b9684b1ac80d0)
2024-07-04 17:50:03.441 INFO  6552 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (fae4871554b23d72944b9684b1ac80d0)] -> xpath: //span[contains(text(),'App Setup')]]
2024-07-04 17:50:04.332 INFO  6552 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (fae4871554b23d72944b9684b1ac80d0)] -> xpath: //span[contains(text(),'Email Configuration')]]
2024-07-04 17:50:04.472 INFO  6552 --- [main] ElementInteractionUtils : Test Passed: pageRedirection
2024-07-04 17:50:04.476 INFO  6552 --- [main] ElementInteractionUtils : Finishing Test Suite: Login Tests
2024-07-04 17:50:05.958 INFO  6552 --- [main] ElementInteractionUtils : Test report opened in browser: C:\Users\Abhijeet\git\SynergyWorks\extentReports\2024_07_04_17_49_36_extentReport.html
2024-07-05 14:27:36.131 INFO  13296 --- [main] ElementInteractionUtils : Starting Test Suite: Login Tests
2024-07-05 14:27:36.519 INFO  13296 --- [main] ElementInteractionUtils : ExtentReport initialized with SparkReporter
2024-07-05 14:27:36.559 INFO  13296 --- [main] ElementInteractionUtils : Starting Test: verifyLoginisworking
2024-07-05 14:27:36.600 INFO  13296 --- [main] ElementInteractionUtils : WebDriver initialized in ElementInteractionUtils: ChromeDriver: chrome on windows (cab1848cae90d044e27973bd169f545a)
2024-07-05 14:27:37.525 INFO  13296 --- [main] SynergyConnect : URL:https://test30.synergyapps.in
2024-07-05 14:27:38.673 INFO  13296 --- [main] ElementInteractionUtils : Element is visible: [[ChromeDriver: chrome on windows (cab1848cae90d044e27973bd169f545a)] -> id: username]
2024-07-05 14:27:38.860 INFO  13296 --- [main] ElementInteractionUtils : Element is visible: [[ChromeDriver: chrome on windows (cab1848cae90d044e27973bd169f545a)] -> id: password]
2024-07-05 14:27:56.428 INFO  13296 --- [main] ElementInteractionUtils : Clicked on element: Proxy element for: DefaultElementLocator 'By.xpath: //button[text()='Login']'
2024-07-05 14:27:56.568 INFO  13296 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (cab1848cae90d044e27973bd169f545a)] -> xpath: //*[@id="app"]/div/div[1]/nav[1]/div[1]/div[1]/a/em]
2024-07-05 14:27:59.336 INFO  13296 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (cab1848cae90d044e27973bd169f545a)] -> xpath: //*[@id="productworks"]]
2024-07-05 14:27:59.338 INFO  13296 --- [main] ElementInteractionUtils : Test Passed: verifyLoginisworking
2024-07-05 14:27:59.347 INFO  13296 --- [main] ElementInteractionUtils : Starting Test: pageRedirection
2024-07-05 14:27:59.386 INFO  13296 --- [main] ElementInteractionUtils : WebDriver initialized in ElementInteractionUtils: ChromeDriver: chrome on windows (cab1848cae90d044e27973bd169f545a)
2024-07-05 14:27:59.558 INFO  13296 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (cab1848cae90d044e27973bd169f545a)] -> xpath: //span[contains(text(),'App Setup')]]
2024-07-05 14:28:00.632 INFO  13296 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (cab1848cae90d044e27973bd169f545a)] -> xpath: //span[contains(text(),'Email Configuration')]]
2024-07-05 14:28:00.703 INFO  13296 --- [main] ElementInteractionUtils : Test Passed: pageRedirection
2024-07-05 14:28:00.705 INFO  13296 --- [main] ElementInteractionUtils : Finishing Test Suite: Login Tests
2024-07-05 14:28:02.008 INFO  13296 --- [main] ElementInteractionUtils : Test report opened in browser: C:\Users\Abhijeet\git\SynergyWorks\extentReports\2024_07_05_14_27_30_extentReport.html
2024-07-05 14:32:32.448 INFO  10188 --- [main] ElementInteractionUtils : Starting Test Suite: Login Tests
2024-07-05 14:32:32.776 INFO  10188 --- [main] ElementInteractionUtils : ExtentReport initialized with SparkReporter
2024-07-05 14:32:32.818 INFO  10188 --- [main] ElementInteractionUtils : Starting Test: verifyLoginisworking
2024-07-05 14:32:32.860 INFO  10188 --- [main] ElementInteractionUtils : WebDriver initialized in ElementInteractionUtils: ChromeDriver: chrome on windows (f23ec7e74c9c058f3c05063fbaff4999)
2024-07-05 14:32:34.020 INFO  10188 --- [main] SynergyConnect : URL:https://test30.synergyapps.in
2024-07-05 14:32:35.135 INFO  10188 --- [main] ElementInteractionUtils : Element is visible: [[ChromeDriver: chrome on windows (f23ec7e74c9c058f3c05063fbaff4999)] -> id: username]
2024-07-05 14:32:35.331 INFO  10188 --- [main] ElementInteractionUtils : Element is visible: [[ChromeDriver: chrome on windows (f23ec7e74c9c058f3c05063fbaff4999)] -> id: password]
2024-07-05 14:32:52.394 INFO  10188 --- [main] ElementInteractionUtils : Clicked on element: Proxy element for: DefaultElementLocator 'By.xpath: //button[text()='Login']'
2024-07-05 14:32:52.560 INFO  10188 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (f23ec7e74c9c058f3c05063fbaff4999)] -> xpath: //*[@id="app"]/div/div[1]/nav[1]/div[1]/div[1]/a/em]
2024-07-05 14:32:55.598 INFO  10188 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (f23ec7e74c9c058f3c05063fbaff4999)] -> xpath: //*[@id="productworks"]]
2024-07-05 14:32:55.599 INFO  10188 --- [main] ElementInteractionUtils : Test Passed: verifyLoginisworking
2024-07-05 14:32:55.614 INFO  10188 --- [main] ElementInteractionUtils : Starting Test: pageRedirection
2024-07-05 14:32:55.617 INFO  10188 --- [main] ElementInteractionUtils : WebDriver initialized in ElementInteractionUtils: ChromeDriver: chrome on windows (f23ec7e74c9c058f3c05063fbaff4999)
2024-07-05 14:32:55.745 INFO  10188 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (f23ec7e74c9c058f3c05063fbaff4999)] -> xpath: //span[contains(text(),'App Setup')]]
2024-07-05 14:32:56.438 INFO  10188 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (f23ec7e74c9c058f3c05063fbaff4999)] -> xpath: //span[contains(text(),'Email Configuration')]]
2024-07-05 14:32:56.502 INFO  10188 --- [main] ElementInteractionUtils : Test Passed: pageRedirection
2024-07-05 14:32:56.509 INFO  10188 --- [main] ElementInteractionUtils : Finishing Test Suite: Login Tests
2024-07-05 14:32:57.596 INFO  10188 --- [main] ElementInteractionUtils : Test report opened in browser: C:\Users\Abhijeet\git\SynergyWorks\extentReports\2024_07_05_14_32_28_extentReport.html
2024-07-05 14:36:36.145 INFO  668 --- [main] ElementInteractionUtils : Starting Test Suite: Login Tests
2024-07-05 14:36:36.418 INFO  668 --- [main] ElementInteractionUtils : ExtentReport initialized with SparkReporter
2024-07-05 14:36:36.460 INFO  668 --- [main] ElementInteractionUtils : Starting Test: verifyLoginisworking
2024-07-05 14:36:36.498 INFO  668 --- [main] ElementInteractionUtils : WebDriver initialized in ElementInteractionUtils: ChromeDriver: chrome on windows (5d2c87021720f231c09570dda6b1d195)
2024-07-05 14:36:37.671 INFO  668 --- [main] SynergyConnect : URL:https://test30.synergyapps.in
2024-07-05 14:36:38.797 INFO  668 --- [main] ElementInteractionUtils : Element is visible: [[ChromeDriver: chrome on windows (5d2c87021720f231c09570dda6b1d195)] -> id: username]
2024-07-05 14:36:38.998 INFO  668 --- [main] ElementInteractionUtils : Element is visible: [[ChromeDriver: chrome on windows (5d2c87021720f231c09570dda6b1d195)] -> id: password]
2024-07-05 14:36:56.162 INFO  668 --- [main] ElementInteractionUtils : Clicked on element: Proxy element for: DefaultElementLocator 'By.xpath: //button[text()='Login']'
2024-07-05 14:36:56.287 INFO  668 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (5d2c87021720f231c09570dda6b1d195)] -> xpath: //*[@id="app"]/div/div[1]/nav[1]/div[1]/div[1]/a/em]
2024-07-05 14:36:59.050 INFO  668 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (5d2c87021720f231c09570dda6b1d195)] -> xpath: //*[@id="productworks"]]
2024-07-05 14:36:59.052 INFO  668 --- [main] ElementInteractionUtils : Test Passed: verifyLoginisworking
2024-07-05 14:36:59.063 INFO  668 --- [main] ElementInteractionUtils : Starting Test: pageRedirection
2024-07-05 14:36:59.067 INFO  668 --- [main] ElementInteractionUtils : WebDriver initialized in ElementInteractionUtils: ChromeDriver: chrome on windows (5d2c87021720f231c09570dda6b1d195)
2024-07-05 14:36:59.189 INFO  668 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (5d2c87021720f231c09570dda6b1d195)] -> xpath: //span[contains(text(),'App Setup')]]
2024-07-05 14:36:59.916 INFO  668 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (5d2c87021720f231c09570dda6b1d195)] -> xpath: //span[contains(text(),'Email Configuration')]]
2024-07-05 14:36:59.978 INFO  668 --- [main] ElementInteractionUtils : Test Passed: pageRedirection
2024-07-05 14:36:59.981 INFO  668 --- [main] ElementInteractionUtils : Finishing Test Suite: Login Tests
2024-07-05 14:37:01.062 INFO  668 --- [main] ElementInteractionUtils : Test report opened in browser: C:\Users\Abhijeet\git\SynergyWorks\extentReports\2024_07_05_14_36_31_extentReport.html
2024-07-05 14:38:13.292 INFO  7456 --- [main] ElementInteractionUtils : Starting Test Suite: Login Tests
2024-07-05 14:38:13.541 INFO  7456 --- [main] ElementInteractionUtils : ExtentReport initialized with SparkReporter
2024-07-05 14:38:13.578 INFO  7456 --- [main] ElementInteractionUtils : Starting Test: verifyLoginisworking
2024-07-05 14:38:13.613 INFO  7456 --- [main] ElementInteractionUtils : WebDriver initialized in ElementInteractionUtils: ChromeDriver: chrome on windows (6b9f4a35edcd0196bf4e2b49b158fd25)
2024-07-05 14:38:14.428 INFO  7456 --- [main] SynergyConnect : URL:https://test30.synergyapps.in
2024-07-05 14:38:15.566 INFO  7456 --- [main] ElementInteractionUtils : Element is visible: [[ChromeDriver: chrome on windows (6b9f4a35edcd0196bf4e2b49b158fd25)] -> id: username]
2024-07-05 14:38:15.777 INFO  7456 --- [main] ElementInteractionUtils : Element is visible: [[ChromeDriver: chrome on windows (6b9f4a35edcd0196bf4e2b49b158fd25)] -> id: password]
2024-07-05 14:38:32.369 INFO  7456 --- [main] ElementInteractionUtils : Clicked on element: Proxy element for: DefaultElementLocator 'By.xpath: //button[text()='Login']'
2024-07-05 14:38:32.495 INFO  7456 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (6b9f4a35edcd0196bf4e2b49b158fd25)] -> xpath: //*[@id="app"]/div/div[1]/nav[1]/div[1]/div[1]/a/em]
2024-07-05 14:38:35.727 INFO  7456 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (6b9f4a35edcd0196bf4e2b49b158fd25)] -> xpath: //*[@id="productworks"]]
2024-07-05 14:38:35.729 INFO  7456 --- [main] ElementInteractionUtils : Test Passed: verifyLoginisworking
2024-07-05 14:38:35.739 INFO  7456 --- [main] ElementInteractionUtils : Starting Test: pageRedirection
2024-07-05 14:38:35.743 INFO  7456 --- [main] ElementInteractionUtils : WebDriver initialized in ElementInteractionUtils: ChromeDriver: chrome on windows (6b9f4a35edcd0196bf4e2b49b158fd25)
2024-07-05 14:38:35.896 INFO  7456 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (6b9f4a35edcd0196bf4e2b49b158fd25)] -> xpath: //span[contains(text(),'App Setup')]]
2024-07-05 14:38:36.630 INFO  7456 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (6b9f4a35edcd0196bf4e2b49b158fd25)] -> xpath: //span[contains(text(),'Email Configuration')]]
2024-07-05 14:38:36.689 INFO  7456 --- [main] ElementInteractionUtils : Test Passed: pageRedirection
2024-07-05 14:38:36.692 INFO  7456 --- [main] ElementInteractionUtils : Finishing Test Suite: Login Tests
2024-07-05 14:38:37.982 INFO  7456 --- [main] ElementInteractionUtils : Test report opened in browser: C:\Users\Abhijeet\git\SynergyWorks\extentReports\2024_07_05_14_38_09_extentReport.html
2024-07-05 14:40:40.575 INFO  8796 --- [main] ElementInteractionUtils : Starting Test Suite: Login Tests
2024-07-05 14:40:40.862 INFO  8796 --- [main] ElementInteractionUtils : ExtentReport initialized with SparkReporter
2024-07-05 14:40:40.900 INFO  8796 --- [main] ElementInteractionUtils : Starting Test: verifyLoginisworking
2024-07-05 14:40:40.945 INFO  8796 --- [main] ElementInteractionUtils : WebDriver initialized in ElementInteractionUtils: ChromeDriver: chrome on windows (7ed91b3bbf50e59141c97b0f0466c94d)
2024-07-05 14:40:42.114 INFO  8796 --- [main] SynergyConnect : URL:https://test30.synergyapps.in
2024-07-05 14:40:43.217 INFO  8796 --- [main] ElementInteractionUtils : Element is visible: [[ChromeDriver: chrome on windows (7ed91b3bbf50e59141c97b0f0466c94d)] -> id: username]
2024-07-05 14:40:43.430 INFO  8796 --- [main] ElementInteractionUtils : Element is visible: [[ChromeDriver: chrome on windows (7ed91b3bbf50e59141c97b0f0466c94d)] -> id: password]
2024-07-05 14:41:00.159 INFO  8796 --- [main] ElementInteractionUtils : Clicked on element: Proxy element for: DefaultElementLocator 'By.xpath: //button[text()='Login']'
2024-07-05 14:41:00.286 INFO  8796 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (7ed91b3bbf50e59141c97b0f0466c94d)] -> xpath: //*[@id="app"]/div/div[1]/nav[1]/div[1]/div[1]/a/em]
2024-07-05 14:41:02.765 INFO  8796 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (7ed91b3bbf50e59141c97b0f0466c94d)] -> xpath: //*[@id="productworks"]]
2024-07-05 14:41:02.768 INFO  8796 --- [main] ElementInteractionUtils : Test Passed: verifyLoginisworking
2024-07-05 14:41:02.776 INFO  8796 --- [main] ElementInteractionUtils : Starting Test: pageRedirection
2024-07-05 14:41:02.782 INFO  8796 --- [main] ElementInteractionUtils : WebDriver initialized in ElementInteractionUtils: ChromeDriver: chrome on windows (7ed91b3bbf50e59141c97b0f0466c94d)
2024-07-05 14:41:02.897 INFO  8796 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (7ed91b3bbf50e59141c97b0f0466c94d)] -> xpath: //span[contains(text(),'App Setup')]]
2024-07-05 14:41:03.536 INFO  8796 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (7ed91b3bbf50e59141c97b0f0466c94d)] -> xpath: //span[contains(text(),'Email Configuration')]]
2024-07-05 14:41:18.695 INFO  8796 --- [main] ElementInteractionUtils : Test Passed: pageRedirection
2024-07-05 14:41:18.698 INFO  8796 --- [main] ElementInteractionUtils : Finishing Test Suite: Login Tests
2024-07-05 14:41:19.512 INFO  8796 --- [main] ElementInteractionUtils : Test report opened in browser: C:\Users\Abhijeet\git\SynergyWorks\extentReports\2024_07_05_14_40_36_extentReport.html
2024-07-05 14:48:18.423 INFO  6432 --- [main] ElementInteractionUtils : Starting Test Suite: Login Tests
2024-07-05 14:48:18.694 INFO  6432 --- [main] ElementInteractionUtils : ExtentReport initialized with SparkReporter
2024-07-05 14:48:18.733 INFO  6432 --- [main] ElementInteractionUtils : Starting Test: verifyLoginisworking
2024-07-05 14:48:18.770 INFO  6432 --- [main] ElementInteractionUtils : WebDriver initialized in ElementInteractionUtils: ChromeDriver: chrome on windows (d23883ec398a42a5860ce4a679cf7047)
2024-07-05 14:48:19.894 INFO  6432 --- [main] SynergyConnect : URL:https://test30.synergyapps.in
2024-07-05 14:48:21.027 INFO  6432 --- [main] ElementInteractionUtils : Element is visible: [[ChromeDriver: chrome on windows (d23883ec398a42a5860ce4a679cf7047)] -> id: username]
2024-07-05 14:48:21.227 INFO  6432 --- [main] ElementInteractionUtils : Element is visible: [[ChromeDriver: chrome on windows (d23883ec398a42a5860ce4a679cf7047)] -> id: password]
2024-07-05 14:48:38.676 INFO  6432 --- [main] ElementInteractionUtils : Clicked on element: Proxy element for: DefaultElementLocator 'By.xpath: //button[text()='Login']'
2024-07-05 14:48:38.815 INFO  6432 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (d23883ec398a42a5860ce4a679cf7047)] -> xpath: //*[@id="app"]/div/div[1]/nav[1]/div[1]/div[1]/a/em]
2024-07-05 14:48:41.615 INFO  6432 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (d23883ec398a42a5860ce4a679cf7047)] -> xpath: //*[@id="productworks"]]
2024-07-05 14:48:41.617 INFO  6432 --- [main] ElementInteractionUtils : Test Passed: verifyLoginisworking
2024-07-05 14:48:41.627 INFO  6432 --- [main] ElementInteractionUtils : Starting Test: pageRedirection
2024-07-05 14:48:41.633 INFO  6432 --- [main] ElementInteractionUtils : WebDriver initialized in ElementInteractionUtils: ChromeDriver: chrome on windows (d23883ec398a42a5860ce4a679cf7047)
2024-07-05 14:48:41.754 INFO  6432 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (d23883ec398a42a5860ce4a679cf7047)] -> xpath: //span[contains(text(),'App Setup')]]
2024-07-05 14:48:42.527 INFO  6432 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (d23883ec398a42a5860ce4a679cf7047)] -> xpath: //span[contains(text(),'Email Configuration')]]
2024-07-05 14:48:47.678 INFO  6432 --- [main] ElementInteractionUtils : Test Passed: pageRedirection
2024-07-05 14:48:47.681 INFO  6432 --- [main] ElementInteractionUtils : Finishing Test Suite: Login Tests
2024-07-05 14:48:48.609 INFO  6432 --- [main] ElementInteractionUtils : Test report opened in browser: C:\Users\Abhijeet\git\SynergyWorks\extentReports\2024_07_05_14_48_14_extentReport.html
2024-07-06 20:42:32.334 INFO  13732 --- [main] ElementInteractionUtils : Starting Test Suite: Login Tests
2024-07-06 20:42:32.932 INFO  13732 --- [main] ElementInteractionUtils : ExtentReport initialized with SparkReporter
2024-07-06 20:42:32.973 INFO  13732 --- [main] ElementInteractionUtils : Starting Test: verifyLoginisworking
2024-07-06 20:42:33.019 INFO  13732 --- [main] ElementInteractionUtils : WebDriver initialized in ElementInteractionUtils: ChromeDriver: chrome on windows (2deb559a12078bdfacb550c051264f5e)
2024-07-06 20:42:39.539 INFO  13732 --- [main] SynergyConnect : URL:https://test30.synergyapps.in
2024-07-06 20:42:40.698 INFO  13732 --- [main] ElementInteractionUtils : Element is visible: [[ChromeDriver: chrome on windows (2deb559a12078bdfacb550c051264f5e)] -> id: username]
2024-07-06 20:42:40.911 INFO  13732 --- [main] ElementInteractionUtils : Element is visible: [[ChromeDriver: chrome on windows (2deb559a12078bdfacb550c051264f5e)] -> id: password]
2024-07-06 20:43:00.505 INFO  13732 --- [main] ElementInteractionUtils : Clicked on element: Proxy element for: DefaultElementLocator 'By.xpath: //button[text()='Login']'
2024-07-06 20:43:00.630 INFO  13732 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (2deb559a12078bdfacb550c051264f5e)] -> xpath: //*[@id="app"]/div/div[1]/nav[1]/div[1]/div[1]/a/em]
2024-07-06 20:43:03.069 INFO  13732 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (2deb559a12078bdfacb550c051264f5e)] -> xpath: //*[@id="productworks"]]
2024-07-06 20:43:03.072 INFO  13732 --- [main] ElementInteractionUtils : Test Passed: verifyLoginisworking
2024-07-06 20:43:03.081 INFO  13732 --- [main] ElementInteractionUtils : Starting Test: pageRedirection
2024-07-06 20:43:03.085 INFO  13732 --- [main] ElementInteractionUtils : WebDriver initialized in ElementInteractionUtils: ChromeDriver: chrome on windows (2deb559a12078bdfacb550c051264f5e)
2024-07-06 20:43:03.210 INFO  13732 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (2deb559a12078bdfacb550c051264f5e)] -> xpath: //span[contains(text(),'App Setup')]]
2024-07-06 20:43:03.905 INFO  13732 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (2deb559a12078bdfacb550c051264f5e)] -> xpath: //span[contains(text(),'Email Configuration')]]
2024-07-06 20:43:09.092 INFO  13732 --- [main] ElementInteractionUtils : Test Passed: pageRedirection
2024-07-06 20:43:09.094 INFO  13732 --- [main] ElementInteractionUtils : Finishing Test Suite: Login Tests
2024-07-06 20:43:10.772 INFO  13732 --- [main] ElementInteractionUtils : Test report opened in browser: C:\Users\Abhijeet\git\SynergyWorks\extentReports\2024_07_06_20_42_24_extentReport.html
2024-07-06 21:21:18.138 INFO  936 --- [main] ElementInteractionUtils : Starting Test Suite: Login Tests
2024-07-06 21:21:18.424 INFO  936 --- [main] ElementInteractionUtils : ExtentReport initialized with SparkReporter
2024-07-06 21:21:18.466 INFO  936 --- [main] ElementInteractionUtils : Starting Test: verifyLoginisworking
2024-07-06 21:21:18.506 INFO  936 --- [main] ElementInteractionUtils : WebDriver initialized in ElementInteractionUtils: ChromeDriver: chrome on windows (49332d4bbdb1f37196b4e9b5179b7d26)
2024-07-06 21:21:22.785 INFO  936 --- [main] SynergyConnect : URL:https://test30.synergyapps.in
2024-07-06 21:21:23.959 INFO  936 --- [main] ElementInteractionUtils : Element is visible: [[ChromeDriver: chrome on windows (49332d4bbdb1f37196b4e9b5179b7d26)] -> id: username]
2024-07-06 21:21:24.232 INFO  936 --- [main] ElementInteractionUtils : Element is visible: [[ChromeDriver: chrome on windows (49332d4bbdb1f37196b4e9b5179b7d26)] -> id: password]
2024-07-06 21:22:35.528 ERROR 936 --- [main] ElementInteractionUtils : Test Failed: verifyLoginisworking
2024-07-06 21:22:35.703 INFO  936 --- [main] ElementInteractionUtils : Screenshot captured for failed test: verifyLoginisworking
2024-07-06 21:22:35.731 INFO  936 --- [main] ElementInteractionUtils : Starting Test: pageRedirection
2024-07-06 21:22:35.743 INFO  936 --- [main] ElementInteractionUtils : WebDriver initialized in ElementInteractionUtils: ChromeDriver: chrome on windows (49332d4bbdb1f37196b4e9b5179b7d26)
2024-07-06 21:22:36.251 INFO  936 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (49332d4bbdb1f37196b4e9b5179b7d26)] -> xpath: //span[contains(text(),'App Setup')]]
2024-07-06 21:22:47.233 INFO  936 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (49332d4bbdb1f37196b4e9b5179b7d26)] -> xpath: //span[contains(text(),'Email Configuration')]]
2024-07-06 21:22:47.342 INFO  936 --- [main] EmailConfigurationPage : current max table entries are =2
2024-07-06 21:22:48.094 INFO  936 --- [main] ElementInteractionUtils : Test Passed: pageRedirection
2024-07-06 21:22:48.100 INFO  936 --- [main] ElementInteractionUtils : Finishing Test Suite: Login Tests
2024-07-06 21:22:49.196 INFO  936 --- [main] ElementInteractionUtils : Test report opened in browser: C:\Users\Abhijeet\git\SynergyWorks\extentReports\2024_07_06_21_21_13_extentReport.html
2024-07-06 21:23:25.836 INFO  13604 --- [main] ElementInteractionUtils : Starting Test Suite: Login Tests
2024-07-06 21:23:26.110 INFO  13604 --- [main] ElementInteractionUtils : ExtentReport initialized with SparkReporter
2024-07-06 21:23:26.153 INFO  13604 --- [main] ElementInteractionUtils : Starting Test: verifyLoginisworking
2024-07-06 21:23:26.191 INFO  13604 --- [main] ElementInteractionUtils : WebDriver initialized in ElementInteractionUtils: ChromeDriver: chrome on windows (3141495f07945a1be76f9bd91a6d7257)
2024-07-06 21:23:38.485 INFO  13604 --- [main] SynergyConnect : URL:https://test30.synergyapps.in
2024-07-06 21:23:39.679 INFO  13604 --- [main] ElementInteractionUtils : Element is visible: [[ChromeDriver: chrome on windows (3141495f07945a1be76f9bd91a6d7257)] -> id: username]
2024-07-06 21:23:39.937 INFO  13604 --- [main] ElementInteractionUtils : Element is visible: [[ChromeDriver: chrome on windows (3141495f07945a1be76f9bd91a6d7257)] -> id: password]
2024-07-06 21:24:26.592 INFO  13604 --- [main] ElementInteractionUtils : Clicked on element: Proxy element for: DefaultElementLocator 'By.xpath: //button[text()='Login']'
2024-07-06 21:24:26.876 INFO  13604 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (3141495f07945a1be76f9bd91a6d7257)] -> xpath: //*[@id="app"]/div/div[1]/nav[1]/div[1]/div[1]/a/em]
2024-07-06 21:24:55.856 INFO  13604 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (3141495f07945a1be76f9bd91a6d7257)] -> xpath: //*[@id="productworks"]]
2024-07-06 21:24:55.860 INFO  13604 --- [main] ElementInteractionUtils : Test Passed: verifyLoginisworking
2024-07-06 21:24:55.874 INFO  13604 --- [main] ElementInteractionUtils : Starting Test: pageRedirection
2024-07-06 21:24:55.881 INFO  13604 --- [main] ElementInteractionUtils : WebDriver initialized in ElementInteractionUtils: ChromeDriver: chrome on windows (3141495f07945a1be76f9bd91a6d7257)
2024-07-06 21:24:56.129 INFO  13604 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (3141495f07945a1be76f9bd91a6d7257)] -> xpath: //span[contains(text(),'App Setup')]]
2024-07-06 21:24:57.173 INFO  13604 --- [main] ElementInteractionUtils : Clicked on element: [[ChromeDriver: chrome on windows (3141495f07945a1be76f9bd91a6d7257)] -> xpath: //span[contains(text(),'Email Configuration')]]
2024-07-06 21:24:57.268 INFO  13604 --- [main] EmailConfigurationPage : current max table entries are =2
2024-07-06 21:24:59.375 INFO  13604 --- [main] ElementInteractionUtils : Test Passed: pageRedirection
2024-07-06 21:24:59.380 INFO  13604 --- [main] ElementInteractionUtils : Finishing Test Suite: Login Tests
2024-07-06 21:25:01.084 INFO  13604 --- [main] ElementInteractionUtils : Test report opened in browser: C:\Users\Abhijeet\git\SynergyWorks\extentReports\2024_07_06_21_23_20_extentReport.html
2024-07-08 14:58:23.183 INFO  3548 --- [main] ElementInteractionUtils : Starting Test Suite: Login Tests
2024-07-08 14:58:23.466 INFO  3548 --- [main] ElementInteractionUtils : ExtentReport initialized with SparkReporter
2024-07-08 14:58:23.514 INFO  3548 --- [main] ElementInteractionUtils : Starting Test: verifyLoginisworking
2024-07-08 14:58:23.573 INFO  3548 --- [main] ElementInteractionUtils : WebDriver initialized in ElementInteractionUtils: ChromeDriver: chrome on windows (1cb6a6ed564274b62bef5e8b2af86a9d)
2024-07-08 14:59:06.633 INFO  3548 --- [main] SynergyConnect : URL:https://test30.synergyapps.in
2024-07-08 14:59:07.731 INFO  3548 --- [main] ElementInteractionUtils : Element is visible: [[ChromeDriver: chrome on windows (1cb6a6ed564274b62bef5e8b2af86a9d)] -> id: username]
2024-07-08 14:59:07.967 INFO  3548 --- [main] ElementInteractionUtils : Element is visible: [[ChromeDriver: chrome on windows (1cb6a6ed564274b62bef5e8b2af86a9d)] -> id: password]
2024-07-08 14:59:36.954 INFO  3548 --- [main] ElementInteractionUtils : Clicked on element: Proxy element for: DefaultElementLocator 'By.xpath: //button[text()='Login']'
2024-07-08 15:00:07.100 ERROR 3548 --- [main] ElementInteractionUtils : Test Failed: verifyLoginisworking
2024-07-08 15:00:07.254 INFO  3548 --- [main] ElementInteractionUtils : Screenshot captured for failed test: verifyLoginisworking
2024-07-08 15:00:07.275 INFO  3548 --- [main] ElementInteractionUtils : Starting Test: pageRedirection
